code,description,category,subcategory,code_system
83680,Chemistry test 83680,Pathology and Laboratory,Chemistry,CPT
83700,Chemistry test 83700,Pathology and Laboratory,Chemistry,CPT
83720,Chemistry test 83720,Pathology and Laboratory,Chemistry,CPT
83740,Chemistry test 83740,Pathology and Laboratory,Chemistry,CPT
83760,Chemistry test 83760,Pathology and Laboratory,Chemistry,CPT
83780,Chemistry test 83780,Pathology and Laboratory,Chemistry,CPT
83800,Chemistry test 83800,Pathology and Laboratory,Chemistry,CPT
83820,Chemistry test 83820,Pathology and Laboratory,Chemistry,CPT
83840,Chemistry test 83840,Pathology and Laboratory,Chemistry,CPT
83860,Chemistry test 83860,Pathology and Laboratory,Chemistry,CPT
83880,Chemistry test 83880,Pathology and Laboratory,Chemistry,CPT
83900,Chemistry test 83900,Pathology and Laboratory,Chemistry,CPT
83920,Chemistry test 83920,Pathology and Laboratory,Chemistry,CPT
83940,Chemistry test 83940,Pathology and Laboratory,Chemistry,CPT
83960,Chemistry test 83960,Pathology and Laboratory,Chemistry,CPT
83980,Chemistry test 83980,Pathology and Laboratory,Chemistry,CPT
84000,Chemistry test 84000,Pathology and Laboratory,Chemistry,CPT
8401F,Performance measure 8401F,Category II - Performance Measures,Quality Measurement,CPT
84020,Chemistry test 84020,Pathology and Laboratory,Chemistry,CPT
84040,Chemistry test 84040,Pathology and Laboratory,Chemistry,CPT
84060,Chemistry test 84060,Pathology and Laboratory,Chemistry,CPT
84080,Chemistry test 84080,Pathology and Laboratory,Chemistry,CPT
84100,Chemistry test 84100,Pathology and Laboratory,Chemistry,CPT
84120,Chemistry test 84120,Pathology and Laboratory,Chemistry,CPT
84140,Chemistry test 84140,Pathology and Laboratory,Chemistry,CPT
84160,Chemistry test 84160,Pathology and Laboratory,Chemistry,CPT
84180,Chemistry test 84180,Pathology and Laboratory,Chemistry,CPT
84200,Chemistry test 84200,Pathology and Laboratory,Chemistry,CPT
84220,Chemistry test 84220,Pathology and Laboratory,Chemistry,CPT
84240,Chemistry test 84240,Pathology and Laboratory,Chemistry,CPT
84260,Chemistry test 84260,Pathology and Laboratory,Chemistry,CPT
84280,Chemistry test 84280,Pathology and Laboratory,Chemistry,CPT
84300,Chemistry test 84300,Pathology and Laboratory,Chemistry,CPT
84320,Chemistry test 84320,Pathology and Laboratory,Chemistry,CPT
84340,Chemistry test 84340,Pathology and Laboratory,Chemistry,CPT
84360,Chemistry test 84360,Pathology and Laboratory,Chemistry,CPT
84380,Chemistry test 84380,Pathology and Laboratory,Chemistry,CPT
84400,Chemistry test 84400,Pathology and Laboratory,Chemistry,CPT
84420,Chemistry test 84420,Pathology and Laboratory,Chemistry,CPT
84440,Chemistry test 84440,Pathology and Laboratory,Chemistry,CPT
84460,Chemistry test 84460,Pathology and Laboratory,Chemistry,CPT
84480,Chemistry test 84480,Pathology and Laboratory,Chemistry,CPT
84500,Chemistry test 84500,Pathology and Laboratory,Chemistry,CPT
8451F,Performance measure 8451F,Category II - Performance Measures,Quality Measurement,CPT
84520,Chemistry test 84520,Pathology and Laboratory,Chemistry,CPT
84540,Chemistry test 84540,Pathology and Laboratory,Chemistry,CPT
84560,Chemistry test 84560,Pathology and Laboratory,Chemistry,CPT
84580,Chemistry test 84580,Pathology and Laboratory,Chemistry,CPT
84600,Chemistry test 84600,Pathology and Laboratory,Chemistry,CPT
84620,Chemistry test 84620,Pathology and Laboratory,Chemistry,CPT
84640,Chemistry test 84640,Pathology and Laboratory,Chemistry,CPT
84660,Chemistry test 84660,Pathology and Laboratory,Chemistry,CPT
84680,Chemistry test 84680,Pathology and Laboratory,Chemistry,CPT
84700,Chemistry test 84700,Pathology and Laboratory,Chemistry,CPT
84720,Chemistry test 84720,Pathology and Laboratory,Chemistry,CPT
84740,Chemistry test 84740,Pathology and Laboratory,Chemistry,CPT
84760,Chemistry test 84760,Pathology and Laboratory,Chemistry,CPT
84780,Chemistry test 84780,Pathology and Laboratory,Chemistry,CPT
84800,Chemistry test 84800,Pathology and Laboratory,Chemistry,CPT
84820,Chemistry test 84820,Pathology and Laboratory,Chemistry,CPT
84840,Chemistry test 84840,Pathology and Laboratory,Chemistry,CPT
84860,Chemistry test 84860,Pathology and Laboratory,Chemistry,CPT
84880,Chemistry test 84880,Pathology and Laboratory,Chemistry,CPT
84900,Chemistry test 84900,Pathology and Laboratory,Chemistry,CPT
84920,Chemistry test 84920,Pathology and Laboratory,Chemistry,CPT
84940,Chemistry test 84940,Pathology and Laboratory,Chemistry,CPT
84960,Chemistry test 84960,Pathology and Laboratory,Chemistry,CPT
84980,Chemistry test 84980,Pathology and Laboratory,Chemistry,CPT
85002,Hematology test 85002,Pathology and Laboratory,Hematology,CPT
8501F,Performance measure 8501F,Category II - Performance Measures,Quality Measurement,CPT
85022,Hematology test 85022,Pathology and Laboratory,Hematology,CPT
85042,Hematology test 85042,Pathology and Laboratory,Hematology,CPT
85062,Hematology test 85062,Pathology and Laboratory,Hematology,CPT
85082,Hematology test 85082,Pathology and Laboratory,Hematology,CPT
85102,Hematology test 85102,Pathology and Laboratory,Hematology,CPT
85122,Hematology test 85122,Pathology and Laboratory,Hematology,CPT
85142,Hematology test 85142,Pathology and Laboratory,Hematology,CPT
85162,Hematology test 85162,Pathology and Laboratory,Hematology,CPT
85182,Hematology test 85182,Pathology and Laboratory,Hematology,CPT
85202,Hematology test 85202,Pathology and Laboratory,Hematology,CPT
85222,Hematology test 85222,Pathology and Laboratory,Hematology,CPT
85242,Hematology test 85242,Pathology and Laboratory,Hematology,CPT
85262,Hematology test 85262,Pathology and Laboratory,Hematology,CPT
85282,Hematology test 85282,Pathology and Laboratory,Hematology,CPT
85302,Hematology test 85302,Pathology and Laboratory,Hematology,CPT
85322,Hematology test 85322,Pathology and Laboratory,Hematology,CPT
85342,Hematology test 85342,Pathology and Laboratory,Hematology,CPT
85362,Hematology test 85362,Pathology and Laboratory,Hematology,CPT
85382,Hematology test 85382,Pathology and Laboratory,Hematology,CPT
85402,Hematology test 85402,Pathology and Laboratory,Hematology,CPT
85422,Hematology test 85422,Pathology and Laboratory,Hematology,CPT
85442,Hematology test 85442,Pathology and Laboratory,Hematology,CPT
85462,Hematology test 85462,Pathology and Laboratory,Hematology,CPT
85482,Hematology test 85482,Pathology and Laboratory,Hematology,CPT
85502,Hematology test 85502,Pathology and Laboratory,Hematology,CPT
8551F,Performance measure 8551F,Category II - Performance Measures,Quality Measurement,CPT
85522,Hematology test 85522,Pathology and Laboratory,Hematology,CPT
85542,Hematology test 85542,Pathology and Laboratory,Hematology,CPT
85562,Hematology test 85562,Pathology and Laboratory,Hematology,CPT
85582,Hematology test 85582,Pathology and Laboratory,Hematology,CPT
85602,Hematology test 85602,Pathology and Laboratory,Hematology,CPT
85622,Hematology test 85622,Pathology and Laboratory,Hematology,CPT
85642,Hematology test 85642,Pathology and Laboratory,Hematology,CPT
85662,Hematology test 85662,Pathology and Laboratory,Hematology,CPT
85682,Hematology test 85682,Pathology and Laboratory,Hematology,CPT
85702,Hematology test 85702,Pathology and Laboratory,Hematology,CPT
85722,Hematology test 85722,Pathology and Laboratory,Hematology,CPT
85742,Hematology test 85742,Pathology and Laboratory,Hematology,CPT
85762,Hematology test 85762,Pathology and Laboratory,Hematology,CPT
85782,Hematology test 85782,Pathology and Laboratory,Hematology,CPT
85802,Hematology test 85802,Pathology and Laboratory,Hematology,CPT
85822,Hematology test 85822,Pathology and Laboratory,Hematology,CPT
85842,Hematology test 85842,Pathology and Laboratory,Hematology,CPT
85862,Hematology test 85862,Pathology and Laboratory,Hematology,CPT
85882,Hematology test 85882,Pathology and Laboratory,Hematology,CPT
85902,Hematology test 85902,Pathology and Laboratory,Hematology,CPT
85922,Hematology test 85922,Pathology and Laboratory,Hematology,CPT
85942,Hematology test 85942,Pathology and Laboratory,Hematology,CPT
85962,Hematology test 85962,Pathology and Laboratory,Hematology,CPT
85982,Hematology test 85982,Pathology and Laboratory,Hematology,CPT
86000,Immunology test 86000,Pathology and Laboratory,Immunology,CPT
8601F,Performance measure 8601F,Category II - Performance Measures,Quality Measurement,CPT
86020,Immunology test 86020,Pathology and Laboratory,Immunology,CPT
86040,Immunology test 86040,Pathology and Laboratory,Immunology,CPT
86060,Immunology test 86060,Pathology and Laboratory,Immunology,CPT
86080,Immunology test 86080,Pathology and Laboratory,Immunology,CPT
86100,Immunology test 86100,Pathology and Laboratory,Immunology,CPT
86120,Immunology test 86120,Pathology and Laboratory,Immunology,CPT
86140,Immunology test 86140,Pathology and Laboratory,Immunology,CPT
86160,Immunology test 86160,Pathology and Laboratory,Immunology,CPT
86180,Immunology test 86180,Pathology and Laboratory,Immunology,CPT
86200,Immunology test 86200,Pathology and Laboratory,Immunology,CPT
86220,Immunology test 86220,Pathology and Laboratory,Immunology,CPT
86240,Immunology test 86240,Pathology and Laboratory,Immunology,CPT
86260,Immunology test 86260,Pathology and Laboratory,Immunology,CPT
86280,Immunology test 86280,Pathology and Laboratory,Immunology,CPT
86300,Immunology test 86300,Pathology and Laboratory,Immunology,CPT
86320,Immunology test 86320,Pathology and Laboratory,Immunology,CPT
86340,Immunology test 86340,Pathology and Laboratory,Immunology,CPT
86360,Immunology test 86360,Pathology and Laboratory,Immunology,CPT
86380,Immunology test 86380,Pathology and Laboratory,Immunology,CPT
86400,Immunology test 86400,Pathology and Laboratory,Immunology,CPT
86420,Immunology test 86420,Pathology and Laboratory,Immunology,CPT
86440,Immunology test 86440,Pathology and Laboratory,Immunology,CPT
86460,Immunology test 86460,Pathology and Laboratory,Immunology,CPT
86480,Immunology test 86480,Pathology and Laboratory,Immunology,CPT
86500,Immunology test 86500,Pathology and Laboratory,Immunology,CPT
8651F,Performance measure 8651F,Category II - Performance Measures,Quality Measurement,CPT
86520,Immunology test 86520,Pathology and Laboratory,Immunology,CPT
86540,Immunology test 86540,Pathology and Laboratory,Immunology,CPT
86560,Immunology test 86560,Pathology and Laboratory,Immunology,CPT
86580,Immunology test 86580,Pathology and Laboratory,Immunology,CPT
86600,Immunology test 86600,Pathology and Laboratory,Immunology,CPT
86620,Immunology test 86620,Pathology and Laboratory,Immunology,CPT
86640,Immunology test 86640,Pathology and Laboratory,Immunology,CPT
86660,Immunology test 86660,Pathology and Laboratory,Immunology,CPT
86680,Immunology test 86680,Pathology and Laboratory,Immunology,CPT
86700,Immunology test 86700,Pathology and Laboratory,Immunology,CPT
86720,Immunology test 86720,Pathology and Laboratory,Immunology,CPT
86740,Immunology test 86740,Pathology and Laboratory,Immunology,CPT
86760,Immunology test 86760,Pathology and Laboratory,Immunology,CPT
86780,Immunology test 86780,Pathology and Laboratory,Immunology,CPT
86800,Immunology test 86800,Pathology and Laboratory,Immunology,CPT
86820,Immunology test 86820,Pathology and Laboratory,Immunology,CPT
86840,Immunology test 86840,Pathology and Laboratory,Immunology,CPT
87001,Microbiology test 87001,Pathology and Laboratory,Microbiology,CPT
8701F,Performance measure 8701F,Category II - Performance Measures,Quality Measurement,CPT
87021,Microbiology test 87021,Pathology and Laboratory,Microbiology,CPT
87041,Microbiology test 87041,Pathology and Laboratory,Microbiology,CPT
87061,Microbiology test 87061,Pathology and Laboratory,Microbiology,CPT
87081,Microbiology test 87081,Pathology and Laboratory,Microbiology,CPT
87101,Microbiology test 87101,Pathology and Laboratory,Microbiology,CPT
87121,Microbiology test 87121,Pathology and Laboratory,Microbiology,CPT
87141,Microbiology test 87141,Pathology and Laboratory,Microbiology,CPT
87161,Microbiology test 87161,Pathology and Laboratory,Microbiology,CPT
87181,Microbiology test 87181,Pathology and Laboratory,Microbiology,CPT
87201,Microbiology test 87201,Pathology and Laboratory,Microbiology,CPT
87221,Microbiology test 87221,Pathology and Laboratory,Microbiology,CPT
87241,Microbiology test 87241,Pathology and Laboratory,Microbiology,CPT
87261,Microbiology test 87261,Pathology and Laboratory,Microbiology,CPT
87281,Microbiology test 87281,Pathology and Laboratory,Microbiology,CPT
87301,Microbiology test 87301,Pathology and Laboratory,Microbiology,CPT
87321,Microbiology test 87321,Pathology and Laboratory,Microbiology,CPT
87341,Microbiology test 87341,Pathology and Laboratory,Microbiology,CPT
87361,Microbiology test 87361,Pathology and Laboratory,Microbiology,CPT
87381,Microbiology test 87381,Pathology and Laboratory,Microbiology,CPT
87401,Microbiology test 87401,Pathology and Laboratory,Microbiology,CPT
87421,Microbiology test 87421,Pathology and Laboratory,Microbiology,CPT
87441,Microbiology test 87441,Pathology and Laboratory,Microbiology,CPT
87461,Microbiology test 87461,Pathology and Laboratory,Microbiology,CPT
87481,Microbiology test 87481,Pathology and Laboratory,Microbiology,CPT
87501,Microbiology test 87501,Pathology and Laboratory,Microbiology,CPT
8751F,Performance measure 8751F,Category II - Performance Measures,Quality Measurement,CPT
87521,Microbiology test 87521,Pathology and Laboratory,Microbiology,CPT
87541,Microbiology test 87541,Pathology and Laboratory,Microbiology,CPT
87561,Microbiology test 87561,Pathology and Laboratory,Microbiology,CPT
87581,Microbiology test 87581,Pathology and Laboratory,Microbiology,CPT
87601,Microbiology test 87601,Pathology and Laboratory,Microbiology,CPT
87621,Microbiology test 87621,Pathology and Laboratory,Microbiology,CPT
87641,Microbiology test 87641,Pathology and Laboratory,Microbiology,CPT
87661,Microbiology test 87661,Pathology and Laboratory,Microbiology,CPT
87681,Microbiology test 87681,Pathology and Laboratory,Microbiology,CPT
87701,Microbiology test 87701,Pathology and Laboratory,Microbiology,CPT
87721,Microbiology test 87721,Pathology and Laboratory,Microbiology,CPT
87741,Microbiology test 87741,Pathology and Laboratory,Microbiology,CPT
87761,Microbiology test 87761,Pathology and Laboratory,Microbiology,CPT
87781,Microbiology test 87781,Pathology and Laboratory,Microbiology,CPT
87801,Microbiology test 87801,Pathology and Laboratory,Microbiology,CPT
87821,Microbiology test 87821,Pathology and Laboratory,Microbiology,CPT
87841,Microbiology test 87841,Pathology and Laboratory,Microbiology,CPT
87861,Microbiology test 87861,Pathology and Laboratory,Microbiology,CPT
87881,Microbiology test 87881,Pathology and Laboratory,Microbiology,CPT
87901,Microbiology test 87901,Pathology and Laboratory,Microbiology,CPT
87921,Microbiology test 87921,Pathology and Laboratory,Microbiology,CPT
87941,Microbiology test 87941,Pathology and Laboratory,Microbiology,CPT
87961,Microbiology test 87961,Pathology and Laboratory,Microbiology,CPT
87981,Microbiology test 87981,Pathology and Laboratory,Microbiology,CPT
8801F,Performance measure 8801F,Category II - Performance Measures,Quality Measurement,CPT
8851F,Performance measure 8851F,Category II - Performance Measures,Quality Measurement,CPT
8901F,Performance measure 8901F,Category II - Performance Measures,Quality Measurement,CPT
8951F,Performance measure 8951F,Category II - Performance Measures,Quality Measurement,CPT
9001F,Performance measure 9001F,Category II - Performance Measures,Quality Measurement,CPT
90281,Immunization/vaccine 90281,Medicine,Immunizations,CPT
90291,Immunization/vaccine 90291,Medicine,Immunizations,CPT
90301,Immunization/vaccine 90301,Medicine,Immunizations,CPT
90311,Immunization/vaccine 90311,Medicine,Immunizations,CPT
90321,Immunization/vaccine 90321,Medicine,Immunizations,CPT
90331,Immunization/vaccine 90331,Medicine,Immunizations,CPT
90341,Immunization/vaccine 90341,Medicine,Immunizations,CPT
90351,Immunization/vaccine 90351,Medicine,Immunizations,CPT
90361,Immunization/vaccine 90361,Medicine,Immunizations,CPT
90371,Immunization/vaccine 90371,Medicine,Immunizations,CPT
90381,Immunization/vaccine 90381,Medicine,Immunizations,CPT
90391,Immunization/vaccine 90391,Medicine,Immunizations,CPT
90401,Immunization/vaccine 90401,Medicine,Immunizations,CPT
90411,Immunization/vaccine 90411,Medicine,Immunizations,CPT
90421,Immunization/vaccine 90421,Medicine,Immunizations,CPT
90431,Immunization/vaccine 90431,Medicine,Immunizations,CPT
90441,Immunization/vaccine 90441,Medicine,Immunizations,CPT
90451,Immunization/vaccine 90451,Medicine,Immunizations,CPT
90461,Immunization/vaccine 90461,Medicine,Immunizations,CPT
90471,Immunization/vaccine 90471,Medicine,Immunizations,CPT
90481,Immunization/vaccine 90481,Medicine,Immunizations,CPT
90491,Immunization/vaccine 90491,Medicine,Immunizations,CPT
90501,Immunization/vaccine 90501,Medicine,Immunizations,CPT
90511,Immunization/vaccine 90511,Medicine,Immunizations,CPT
90521,Immunization/vaccine 90521,Medicine,Immunizations,CPT
90531,Immunization/vaccine 90531,Medicine,Immunizations,CPT
90541,Immunization/vaccine 90541,Medicine,Immunizations,CPT
90551,Immunization/vaccine 90551,Medicine,Immunizations,CPT
90561,Immunization/vaccine 90561,Medicine,Immunizations,CPT
90571,Immunization/vaccine 90571,Medicine,Immunizations,CPT
90581,Immunization/vaccine 90581,Medicine,Immunizations,CPT
90591,Immunization/vaccine 90591,Medicine,Immunizations,CPT
